,,,150:11:06,,Death Wave Health,lvl 16,6d  6h 11m,0.455 164%,6.2 B,112d 11h 50m,,,,,,,,,Health Regen,lvl 49,8d 22h 45m,0.137 407%,202.06 M,1y 77d  3h 41m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,12,4,0,0,0,12,4,0,16,0,,6.50E+07,x5,1.77E+06,,,x1.000,900%,x1.000,6.201E+09,,6.288E+09,6.264E+09,6.201E+09,,,,6.320E+09,6.266E+09,,6.372E+09,,,0.293490%,0.300922%,0.220489%,,,,0.280869%,0.302916%,,0.280947%,,,,,,,,,,1,,,
,,,55:36:00,,Improve Trade-Off Perks,lvl 5,2d  7h 36m,0.454 373%,6.27 B,114d 19h 26m,,,,,,,,,Improve Trade-off Perks,lvl 9,7d  2h 46m,0.130 132%,203.93 M,1y 84d  6h 27m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,12,4,0,0,0,12,5,0,16,0,,6.50E+07,x5,1.77E+06,,,x1.000,900%,x1.000,6.266E+09,,6.355E+09,6.330E+09,6.266E+09,,,,6.387E+09,6.332E+09,,6.439E+09,,,0.293490%,0.300922%,0.220489%,,,,0.280869%,0.253251%,,0.280947%,,,,1,,,,,,,,,
,,,54:32:00,,Defense %,lvl 13,2d  6h 32m,0.451 382%,6.33 B,117d  1h 58m,,,,,,,,,Standard Perks Bonus,lvl 13,6d 20h 43m,0.130 094%,205.75 M,1y 91d  3h 10m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,13,4,0,0,0,12,5,0,16,0,,6.50E+07,x5,1.77E+06,,,x1.000,900%,x1.000,6.330E+09,,6.420E+09,6.396E+09,6.331E+09,,,,6.453E+09,6.397E+09,,6.505E+09,,,0.293490%,0.239062%,0.220489%,,,,0.282431%,0.253251%,,0.280947%,,,1,,,,,,,,,,
,,,77:16:40,,Health,lvl 38,3d  5h 16m,0.440 234%,6.42 B,120d  7h 14m,,,,,,,,,Health Regen,lvl 50,9d  9h 31m,0.129 258%,208.25 M,1y 100d 12h 41m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,13,4,0,0,0,12,5,0,16,0,,6.59E+07,x5,1.77E+06,,,x1.000,900%,x1.000,6.420E+09,,6.510E+09,6.486E+09,6.420E+09,,,,6.544E+09,6.488E+09,,6.598E+09,,,0.271691%,0.239062%,0.217407%,,,,0.282431%,0.253251%,,0.280958%,,,,,,,,,1,,,,
,,,109:48:40,,Standard Perks Bonus,lvl 13,4d 13h 48m,0.423 647%,6.54 B,124d 21h  3m,,,,,,,,,Health Regen,lvl 51,9d 20h 37m,0.121 716%,210.75 M,1y 110d  9h 18m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,13,4,0,0,0,13,5,0,16,0,,6.65E+07,x5,1.78E+06,,,x1.000,900%,x1.000,6.544E+09,,6.636E+09,6.613E+09,6.545E+09,,,,6.671E+09,6.614E+09,,6.725E+09,,,0.271691%,0.241566%,0.217407%,,,,0.225920%,0.253251%,,0.280958%,,,,,,,,,,,,1,
,,,157:43:06,,Death Wave Health,lvl 17,6d 13h 43m,0.421 438%,6.73 B,131d 10h 46m,,,,,,,,,Health Regen,lvl 52,10d  8h  0m,0.114 752%,213.25 M,1y 120d 17h 18m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,13,4,0,0,0,13,5,0,17,0,,6.65E+07,x5,1.78E+06,,,x1.000,925%,x1.000,6.725E+09,,6.819E+09,6.796E+09,6.726E+09,,,,6.856E+09,6.797E+09,,6.907E+09,,,0.271713%,0.241566%,0.211548%,,,,0.225920%,0.253251%,,0.260617%,,,1,,,,,,,,,,
,,,82:18:40,,Health,lvl 39,3d 10h 18m,0.407 570%,6.82 B,134d 21h  5m,,,,,,,,,Wall Regen,lvl 18,52d  5h 40m,0.112 611%,225.79 M,1y 172d 22h 59m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,13,4,0,0,0,13,5,0,17,0,,6.74E+07,x5,1.78E+06,,,x1.000,925%,x1.000,6.819E+09,,6.913E+09,6.891E+09,6.820E+09,,,,6.952E+09,6.892E+09,,7.003E+09,,,0.252013%,0.241566%,0.208632%,,,,0.225920%,0.253251%,,0.260628%,,,,,,,,,,,,1,
,,,165:26:47,,Death Wave Health,lvl 18,6d 21h 26m,0.390 941%,7 B,141d 18h 32m,,,,,,,,,Improve Trade-off Perks,lvl 10,8d 10h 58m,0.108 483%,227.86 M,1y 181d  9h 57m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,13,4,0,0,0,13,5,0,18,0,,6.74E+07,x5,1.78E+06,,,x1.000,950%,x1.000,7.003E+09,,7.100E+09,7.077E+09,7.004E+09,,,,7.139E+09,7.078E+09,,7.187E+09,,,0.252032%,0.241566%,0.203157%,,,,0.225920%,0.253251%,,0.242183%,,,,,,,,,,1,,,
,,,67:12:40,,Improve Trade-Off Perks,lvl 6,2d 19h 12m,0.379 876%,7.08 B,144d 13h 44m,,,,,,,,,Health Regen,lvl 53,10d 19h 43m,0.108 291%,230.53 M,1y 192d  5h 40m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,13,4,0,0,0,13,6,0,18,0,,6.74E+07,x5,1.78E+06,,,x1.000,950%,x1.000,7.078E+09,,7.175E+09,7.152E+09,7.078E+09,,,,7.215E+09,7.154E+09,,7.264E+09,,,0.252032%,0.241566%,0.203157%,,,,0.225920%,0.213925%,,0.242183%,,,1,,,,,,,,,,
,,,87:31:20,,Health,lvl 40,3d 15h 31m,0.378 047%,7.18 B,148d  5h 16m,,,,,,,,,Standard Perks Bonus,lvl 14,8d 14h 14m,0.102 985%,232.57 M,1y 200d 19h 54m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,13,4,0,0,0,13,6,0,18,0,,6.83E+07,x5,1.78E+06,,,x1.000,950%,x1.000,7.175E+09,,7.273E+09,7.250E+09,7.176E+09,,,,7.315E+09,7.252E+09,,7.364E+09,,,0.234129%,0.241566%,0.200394%,,,,0.225920%,0.213925%,,0.242192%,,,,,,,,,,,,1,
,,,173:22:28,,Death Wave Health,lvl 19,7d  5h 22m,0.363 288%,7.36 B,155d 10h 38m,,,,,,,,,Health Regen,lvl 54,11d  7h 45m,0.102 297%,235.27 M,1y 212d  3h 39m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,13,4,0,0,0,13,6,0,19,0,,6.83E+07,x5,1.78E+06,,,x1.000,975%,x1.000,7.364E+09,,7.464E+09,7.441E+09,7.364E+09,,,,7.507E+09,7.443E+09,,7.552E+09,,,0.234145%,0.241566%,0.195270%,,,,0.225920%,0.213925%,,0.225422%,,,,1,,,,,,,,,
,,,69:21:20,,Defense %,lvl 14,2d 21h 21m,0.362 349%,7.44 B,158d  7h 59m,,,,,,,,,Health Regen,lvl 55,11d 20h  6m,0.096 730%,237.96 M,1y 223d 23h 45m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,14,4,0,0,0,13,6,0,19,0,,6.83E+07,x5,1.78E+06,,,x1.000,975%,x1.000,7.441E+09,,7.542E+09,7.519E+09,7.441E+09,,,,7.586E+09,7.521E+09,,7.631E+09,,,0.234145%,0.194736%,0.195270%,,,,0.227221%,0.213925%,,0.225422%,,,1,,,,,,,,,,
,,,92:56:00,,Health,lvl 41,3d 20h 56m,0.351 218%,7.54 B,162d  4h 55m,,,,,,,,,Wall Regen,lvl 19,60d  1h 43m,0.092 482%,251.18 M,1y 284d  1h 28m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,14,4,0,0,0,13,6,0,19,0,,6.93E+07,x5,1.78E+06,,,x1.000,975%,x1.000,7.542E+09,,7.643E+09,7.622E+09,7.542E+09,,,,7.689E+09,7.623E+09,,7.735E+09,,,0.217900%,0.194736%,0.192650%,,,,0.227221%,0.213925%,,0.225430%,,,,,,,,,1,,,,
,,,137:29:20,,Standard Perks Bonus,lvl 14,5d 17h 29m,0.340 831%,7.69 B,167d 22h 25m,,,,,,,,,Health Regen,lvl 56,12d  8h 46m,0.091 553%,254.02 M,1y 296d 10h 14m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,14,4,0,0,0,14,6,0,19,0,,6.99E+07,x5,1.80E+06,,,x1.000,975%,x1.000,7.689E+09,,7.792E+09,7.771E+09,7.690E+09,,,,7.840E+09,7.772E+09,,7.886E+09,,,0.217900%,0.196819%,0.192650%,,,,0.183575%,0.213925%,,0.225430%,,,,,,,,,,,,1,
,,,181:30:33,,Death Wave Health,lvl 20,7d 13h 30m,0.338 145%,7.89 B,175d 11h 55m,,,,,,,,,Health Regen,lvl 57,12d 21h 46m,0.086 729%,256.87 M,1y 309d  8h  0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,14,4,0,0,0,14,6,0,20,0,,6.99E+07,x5,1.80E+06,,,x1.000,1000%,x1.000,7.886E+09,,7.992E+09,7.970E+09,7.886E+09,,,,8.040E+09,7.971E+09,,8.082E+09,,,0.217914%,0.196819%,0.187846%,,,,0.183575%,0.213925%,,0.210145%,,,1,,,,,,,,,,
,,,98:31:20,,Health,lvl 42,4d  2h 31m,0.326 871%,7.99 B,179d 14h 27m,,,,,,,,,Standard Perks Bonus,lvl 15,10d 15h 44m,0.082 323%,259.12 M,1y 319d 23h 44m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,14,4,0,0,0,14,6,0,20,0,,7.08E+07,x5,1.80E+06,,,x1.000,1000%,x1.000,7.992E+09,,8.097E+09,8.077E+09,7.992E+09,,,,8.148E+09,8.078E+09,,8.191E+09,,,0.203095%,0.196819%,0.185359%,,,,0.183575%,0.213925%,,0.210153%,,,,,,,,,,1,,,
,,,80:25:20,,Improve Trade-Off Perks,lvl 7,3d  8h 25m,0.320 887%,8.08 B,182d 22h 52m,,,,,,,,,Health Regen,lvl 58,13d 11h  5m,0.082 233%,261.99 M,1y 333d 10h 49m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,14,4,0,0,0,14,7,0,20,0,,7.08E+07,x5,1.80E+06,,,x1.000,1000%,x1.000,8.078E+09,,8.185E+09,8.164E+09,8.078E+09,,,,8.236E+09,8.165E+09,,8.279E+09,,,0.203095%,0.196819%,0.185359%,,,,0.183575%,0.181601%,,0.210153%,,,,,,,,,,,,1,
,,,189:51:19,,Death Wave Health,lvl 21,7d 21h 51m,0.315 229%,8.28 B,190d 20h 43m,,,,,,,,,Health Regen,lvl 59,14d  0h 44m,0.078 036%,264.86 M,1y 347d 11h 33m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,14,4,0,0,0,14,7,0,21,0,,7.08E+07,x5,1.80E+06,,,x1.000,1025%,x1.000,8.279E+09,,8.389E+09,8.368E+09,8.280E+09,,,,8.441E+09,8.369E+09,,8.480E+09,,,0.203108%,0.196819%,0.180849%,,,,0.183575%,0.181601%,,0.196190%,,,1,,,,,,,,,,
,,,104:18:40,,Health,lvl 43,4d  8h 18m,0.304 662%,8.39 B,195d  5h  2m,,,,,,,,,Wall Regen,lvl 20,69d  1h 58m,0.076 187%,278.8 M,2y 51d 13h 32m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,14,4,0,0,0,14,7,0,21,0,,7.17E+07,x5,1.80E+06,,,x1.000,1025%,x1.000,8.389E+09,,8.498E+09,8.478E+09,8.389E+09,,,,8.553E+09,8.480E+09,,8.593E+09,,,0.189589%,0.196819%,0.178485%,,,,0.183575%,0.181601%,,0.196197%,,,,1,,,,,,,,,
,,,86:56:40,,Defense %,lvl 15,3d 14h 56m,0.295 228%,8.48 B,198d 19h 59m,,,,,,,,,Health Regen,lvl 60,14d 14h 43m,0.074 113%,281.82 M,2y 66d  4h 15m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,15,4,0,0,0,14,7,0,21,0,,7.17E+07,x5,1.80E+06,,,x1.000,1025%,x1.000,8.478E+09,,8.589E+09,8.570E+09,8.479E+09,,,,8.645E+09,8.571E+09,,8.685E+09,,,0.189589%,0.160789%,0.178485%,,,,0.184670%,0.181601%,,0.196197%,,,,,,,,,,,,1,
,,,198:25:09,,Death Wave Health,lvl 22,8d  6h 25m,0.294 295%,8.68 B,207d  2h 24m,,,,,,,,,Health Regen,lvl 61,15d  5h  3m,0.070 440%,284.84 M,2y 81d  9h 18m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,15,4,0,0,0,14,7,0,22,0,,7.17E+07,x5,1.80E+06,,,x1.000,1050%,x1.000,8.685E+09,,8.798E+09,8.779E+09,8.685E+09,,,,8.856E+09,8.779E+09,,8.891E+09,,,0.189600%,0.160789%,0.174246%,,,,0.184670%,0.181601%,,0.183414%,,,1,,,,,,,,,,
,,,110:17:20,,Health,lvl 44,4d 14h 17m,0.284 400%,8.8 B,211d 16h 41m,,,,,,,,,Health Regen,lvl 62,15d 19h 42m,0.067 005%,287.86 M,2y 97d  5h  0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,15,4,0,0,0,14,7,0,22,0,,7.27E+07,x5,1.80E+06,,,x1.000,1050%,x1.000,8.798E+09,,8.912E+09,8.893E+09,8.799E+09,,,,8.971E+09,8.894E+09,,9.007E+09,,,0.177227%,0.160789%,0.171998%,,,,0.184670%,0.181601%,,0.183420%,,,,,,,,,1,,,,
,,,170:29:20,,Standard Perks Bonus,lvl 15,7d  2h 29m,0.277 004%,8.97 B,218d 19h 10m,,,,,,,,,Standard Perks Bonus,lvl 16,13d  2h  9m,0.066 432%,290.36 M,2y 110d  7h  9m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,15,4,0,0,0,15,7,0,22,0,,7.33E+07,x5,1.82E+06,,,x1.000,1050%,x1.000,8.971E+09,,9.087E+09,9.069E+09,8.972E+09,,,,9.148E+09,9.069E+09,,9.184E+09,,,0.177227%,0.162546%,0.171998%,,,,0.150651%,0.181601%,,0.183420%,,,,,,,,,,,,1,
,,,207:12:21,,Death Wave Health,lvl 23,8d 15h 12m,0.275 130%,9.18 B,227d 10h 23m,,,,,,,,,Health Regen,lvl 63,16d 10h 41m,0.063 785%,293.4 M,2y 126d 17h 50m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,15,4,0,0,0,15,7,0,23,0,,7.33E+07,x5,1.82E+06,,,x1.000,1075%,x1.000,9.184E+09,,9.303E+09,9.285E+09,9.185E+09,,,,9.365E+09,9.284E+09,,9.397E+09,,,0.177236%,0.162546%,0.168007%,,,,0.150651%,0.181601%,,0.171694%,,,,,,,,,,1,,,
,,,95:46:00,,Improve Trade-Off Perks,lvl 8,3d 23h 46m,0.272 401%,9.28 B,231d 10h  9m,,,,,,,,,Wall Regen,lvl 21,79d 10h 40m,0.062 937%,308.08 M,2y 206d  4h 30m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,15,4,0,0,0,15,8,0,23,0,,7.33E+07,x5,1.82E+06,,,x1.000,1075%,x1.000,9.284E+09,,9.404E+09,9.386E+09,9.285E+09,,,,9.467E+09,9.386E+09,,9.500E+09,,,0.177236%,0.162546%,0.168007%,,,,0.150651%,0.154442%,,0.171694%,,,1,,,,,,,,,,
,,,116:28:00,,Health,lvl 45,4d 20h 28m,0.265 854%,9.4 B,236d  6h 37m,,,,,,,,,Health Regen,lvl 64,17d  2h  1m,0.060 762%,311.27 M,2y 223d  6h 31m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,15,4,0,0,0,15,8,0,23,0,,7.43E+07,x5,1.82E+06,,,x1.000,1075%,x1.000,9.404E+09,,9.524E+09,9.507E+09,9.405E+09,,,,9.589E+09,9.507E+09,,9.622E+09,,,0.165909%,0.162546%,0.165867%,,,,0.150651%,0.154442%,,0.171699%,,,,,,,,,,,,1,
,,,216:13:13,,Death Wave Health,lvl 24,9d  0h 13m,0.257 549%,9.62 B,245d  6h 50m,,,,,,,,,Health Regen,lvl 65,17d 17h 42m,0.057 922%,314.47 M,2y 241d  0h 13m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,15,4,0,0,0,15,8,0,24,0,,7.43E+07,x5,1.82E+06,,,x1.000,1100%,x1.000,9.622E+09,,9.745E+09,9.727E+09,9.623E+09,,,,9.812E+09,9.728E+09,,9.840E+09,,,0.165918%,0.162546%,0.162106%,,,,0.150651%,0.154442%,,0.160923%,,,1,,,,,,,,,,
,,,122:50:00,,Health,lvl 46,5d  2h 50m,0.248 877%,9.74 B,250d  9h 40m,,,,,,,,,Health Regen,lvl 66,18d  9h 43m,0.055 254%,317.67 M,2y 259d  9h 56m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,15,4,0,0,0,15,8,0,24,0,,7.52E+07,x5,1.82E+06,,,x1.000,1100%,x1.000,9.745E+09,,9.867E+09,9.851E+09,9.745E+09,,,,9.937E+09,9.852E+09,,9.966E+09,,,0.155504%,0.162546%,0.160067%,,,,0.150651%,0.154442%,,0.160928%,,,,1,,,,,,,,,
,,,107:34:40,,Defense %,lvl 16,4d 11h 34m,0.243 819%,9.85 B,254d 21h 15m,,,,,,,,,Standard Perks Bonus,lvl 17,15d 22h 27m,0.054 098%,320.41 M,2y 275d  8h 23m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,16,4,0,0,0,15,8,0,24,0,,7.52E+07,x5,1.82E+06,,,x1.000,1100%,x1.000,9.851E+09,,9.975E+09,9.960E+09,9.852E+09,,,,1.005E+10,9.960E+09,,1.007E+10,,,0.155504%,0.134411%,0.160067%,,,,0.151582%,0.154442%,,0.160928%,,,,,,,,,,,,1,
,,,225:28:04,,Death Wave Health,lvl 25,9d  9h 28m,0.241 392%,10.07 B,264d  6h 43m,,,,,,,,,Health Regen,lvl 67,19d  2h  5m,0.052 744%,323.63 M,2y 294d 10h 28m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,16,4,0,0,0,15,8,0,25,0,,7.52E+07,x5,1.82E+06,,,x1.000,1125%,x1.000,1.007E+10,,1.020E+10,1.019E+10,1.008E+10,,,,1.027E+10,1.019E+10,,1.030E+10,,,0.155511%,0.134411%,0.156518%,,,,0.151582%,0.154442%,,0.151006%,,,,,1,,,,,,,,
,,,0:35:10,,Defense Absolute,lvl 5,0d  0h 35m,0.234 776%,10.08 B,264d  7h 18m,,,,,,,,,Wall Regen,lvl 22,91d  8h 40m,0.052 122%,339.04 M,3y 20d 19h  9m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,16,5,0,0,0,15,8,0,25,0,,7.52E+07,x5,1.86E+06,,,x1.000,1125%,x1.000,1.008E+10,,1.020E+10,1.019E+10,1.008E+10,,,,1.028E+10,1.019E+10,,1.030E+10,,,0.155502%,0.134411%,0.103198%,,,,0.151582%,0.154442%,,0.150998%,,,1,,,,,,,,,,
,,,129:24:40,,Health,lvl 47,5d  9h 24m,0.233 254%,10.2 B,269d 16h 43m,,,,,,,,,Health Regen,lvl 68,19d 18h 48m,0.050 380%,342.42 M,3y 40d 13h 57m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,16,5,0,0,0,15,8,0,25,0,,7.62E+07,x5,1.86E+06,,,x1.000,1125%,x1.000,1.020E+10,,1.033E+10,1.031E+10,1.020E+10,,,,1.040E+10,1.031E+10,,1.043E+10,,,0.145928%,0.134411%,0.101916%,,,,0.151582%,0.154442%,,0.151002%,,,,,,,,,,1,,,
,,,113:50:40,,Improve Trade-Off Perks,lvl 9,4d 17h 50m,0.231 664%,10.31 B,274d 10h 33m,,,,,,,,,Health Regen,lvl 69,20d 11h 52m,0.048 152%,345.8 M,3y 61d  1h 49m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,16,5,0,0,0,15,9,0,25,0,,7.62E+07,x5,1.86E+06,,,x1.000,1125%,x1.000,1.031E+10,,1.044E+10,1.043E+10,1.031E+10,,,,1.052E+10,1.043E+10,,1.054E+10,,,0.145928%,0.134411%,0.101916%,,,,0.151582%,0.131384%,,0.151002%,,,,,,,,,1,,,,
,,,209:26:00,,Standard Perks Bonus,lvl 16,8d 17h 26m,0.227 373%,10.52 B,283d  3h 59m,,,,,,,,,Health Regen,lvl 70,21d  5h 17m,0.046 051%,349.18 M,3y 82d  7h  6m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,16,5,0,0,0,16,9,0,25,0,,7.68E+07,x6,1.88E+06,,,x1.000,1125%,x1.000,1.052E+10,,1.065E+10,1.064E+10,1.052E+10,,,,1.073E+10,1.064E+10,,1.075E+10,,,0.145928%,0.135913%,0.101916%,,,,0.124818%,0.131384%,,0.151002%,,,,,,,,,,,,1,
,,,234:57:13,,Death Wave Health,lvl 26,9d 18h 57m,0.226 503%,10.75 B,292d 22h 56m,,,,,,,,,Standard Perks Bonus,lvl 18,19d  5h 39m,0.044 434%,352.17 M,3y 101d 12h 45m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,16,5,0,0,0,16,9,0,26,0,,7.68E+07,x6,1.88E+06,,,x1.000,1150%,x1.000,1.075E+10,,1.089E+10,1.087E+10,1.075E+10,,,,1.097E+10,1.087E+10,,1.099E+10,,,0.145935%,0.135913%,0.099705%,,,,0.124818%,0.131384%,,0.141852%,,,1,,,,,,,,,,
,,,136:11:20,,Health,lvl 48,5d 16h 11m,0.218 902%,10.89 B,298d 15h  8m,,,,,,,,,Health Regen,lvl 71,21d 23h  4m,0.044 066%,355.57 M,3y 123d 11h 49m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,16,5,0,0,0,16,9,0,26,0,,7.78E+07,x6,1.88E+06,,,x1.000,1150%,x1.000,1.089E+10,,1.102E+10,1.101E+10,1.089E+10,,,,1.110E+10,1.101E+10,,1.112E+10,,,0.137119%,0.135913%,0.098482%,,,,0.124818%,0.131384%,,0.141856%,,,,,,,,,,,,1,
,,,244:40:57,,Death Wave Health,lvl 27,10d  4h 40m,0.212 784%,11.12 B,308d 19h 49m,,,,,,,,,Wall Regen,lvl 23,105d  1h 34m,0.043 263%,371.74 M,3y 228d 13h 23m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,16,5,0,0,0,16,9,0,27,0,,7.78E+07,x6,1.88E+06,,,x1.000,1175%,x1.000,1.112E+10,,1.126E+10,1.125E+10,1.112E+10,,,,1.134E+10,1.125E+10,,1.136E+10,,,0.137125%,0.135913%,0.096391%,,,,0.124818%,0.131384%,,0.133405%,,,1,,,,,,,,,,
,,,143:10:00,,Health,lvl 49,5d 23h 10m,0.205 688%,11.26 B,314d 18h 59m,,,,,,,,,Health Regen,lvl 72,22d 17h 12m,0.042 192%,375.3 M,3y 251d  6h 35m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,16,5,0,0,0,16,9,0,27,0,,7.87E+07,x6,1.88E+06,,,x1.000,1175%,x1.000,1.126E+10,,1.139E+10,1.138E+10,1.126E+10,,,,1.148E+10,1.138E+10,,1.150E+10,,,0.128996%,0.135913%,0.095222%,,,,0.124818%,0.131384%,,0.133408%,,,,1,,,,,,,,,
,,,131:32:00,,Defense %,lvl 17,5d 11h 32m,0.203 870%,11.38 B,320d  6h 31m,,,,,,,,,Health Regen,lvl 73,23d 11h 41m,0.040 421%,378.86 M,3y 274d 18h 16m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,17,5,0,0,0,16,9,0,27,0,,7.87E+07,x6,1.88E+06,,,x1.000,1175%,x1.000,1.138E+10,,1.152E+10,1.151E+10,1.138E+10,,,,1.161E+10,1.151E+10,,1.163E+10,,,0.128996%,0.113634%,0.095222%,,,,0.125617%,0.131384%,,0.133408%,,,,,,,,,,,,1,
,,,254:39:33,,Death Wave Health,lvl 28,10d 14h 39m,0.200 112%,11.63 B,330d 21h 10m,,,,,,,,,Health Regen,lvl 74,24d  6h 32m,0.038 745%,382.43 M,3y 299d  0h 48m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,17,5,0,0,0,16,9,0,28,0,,7.87E+07,x6,1.88E+06,,,x1.000,1200%,x1.000,1.163E+10,,1.177E+10,1.176E+10,1.163E+10,,,,1.186E+10,1.175E+10,,1.187E+10,,,0.129001%,0.113634%,0.093243%,,,,0.125617%,0.131384%,,0.125589%,,,,,,,,,,1,,,
,,,135:18:40,,Improve Trade-Off Perks,lvl 10,5d 15h 18m,0.197 077%,11.75 B,336d 12h 29m,,,,,,,,,Health Regen,lvl 75,25d  1h 46m,0.037 158%,385.99 M,3y 324d  2h 34m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,17,5,0,0,0,16,10,0,28,0,,7.87E+07,x6,1.88E+06,,,x1.000,1200%,x1.000,1.175E+10,,1.190E+10,1.189E+10,1.176E+10,,,,1.199E+10,,,1.200E+10,,,0.129001%,0.113634%,0.093243%,,,,0.125617%,,,0.125589%,,,1,,,,,,,,,,
,,,150:20:40,,Health,lvl 50,6d  6h 20m,0.193 502%,11.9 B,342d 18h 50m,,,,,,,,,Standard Perks Bonus,lvl 19,23d  0h 46m,0.036 795%,389.26 M,3y 347d  3h 20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,17,5,0,0,0,16,10,0,28,0,,7.97E+07,x6,1.88E+06,,,x1.000,1200%,x1.000,1.190E+10,,1.204E+10,1.203E+10,1.190E+10,,,,1.214E+10,,,1.214E+10,,,0.121477%,0.113634%,0.092126%,,,,0.125617%,,,0.125592%,,,,,,,,,1,,,,
,,,254:58:00,,Standard Perks Bonus,lvl 17,10d 14h 58m,0.188 425%,12.14 B,353d  9h 48m,,,,,,,,,Wall Regen,lvl 24,120d 19h 48m,0.035 984%,406.18 M,4y 102d 23h  9m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,17,5,0,0,0,17,10,0,28,0,,8.04E+07,x6,1.90E+06,,,x1.000,1200%,x1.000,1.214E+10,,1.228E+10,1.227E+10,1.214E+10,,,,1.238E+10,,,1.239E+10,,,0.121477%,0.114932%,0.092126%,,,,0.104356%,,,0.125592%,,,,,,,,,,,,1,
,,,264:53:18,,Death Wave Health,lvl 29,11d  0h 53m,0.188 388%,12.39 B,364d 10h 41m,,,,,,,,,Health Regen,lvl 76,25d 21h 20m,0.035 655%,409.93 M,4y 128d 20h 29m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,17,5,0,0,0,17,10,0,29,0,,8.04E+07,x6,1.90E+06,,,x1.000,1225%,x1.000,1.239E+10,,1.254E+10,1.253E+10,1.239E+10,,,,1.264E+10,,,1.264E+10,,,0.121482%,0.114932%,0.090249%,,,,0.104356%,,,0.118349%,,,1,,,,,,,,,,
,,,157:44:40,,Health,lvl 51,6d 13h 44m,0.182 223%,12.54 B,1y 6d  0h 26m,,,,,,,,,Health Regen,lvl 77,26d 17h 18m,0.034 229%,413.68 M,4y 155d 13h 47m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,17,5,0,0,0,17,10,0,29,0,,8.14E+07,x6,1.90E+06,,,x1.000,1225%,x1.000,1.254E+10,,1.268E+10,1.268E+10,1.254E+10,,,,1.279E+10,,,1.279E+10,,,0.114534%,0.114932%,0.089181%,,,,0.104356%,,,0.118352%,,,,,,,,,,,,1,
,,,275:22:29,,Death Wave Health,lvl 30,11d 11h 22m,0.177 527%,12.79 B,1y 17d 11h 48m,,,,,,,,,Health Regen,lvl 78,27d 13h 37m,0.032 877%,417.43 M,4y 183d  3h 24m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,17,5,0,0,0,17,10,0,30,0,,8.14E+07,x6,1.90E+06,,,x1.000,1250%,x1.000,1.279E+10,,1.294E+10,1.294E+10,1.279E+10,,,,1.305E+10,,,,,,0.114538%,0.114932%,0.087401%,,,,0.104356%,,,,,,,1,,,,,,,,,
